income_groups,age,gender,year,population
high_income,0.0,1.0,2000-01-01,6617943.0
high_income,0.0,1.0,2001-01-01,6610135.0
high_income,0.0,1.0,2002-01-01,6528265.0
high_income,0.0,1.0,2004-01-01,6540396.0
high_income,0.0,1.0,2005-01-01,6559108.0
high_income,0.0,1.0,2008-01-01,6812714.0
high_income,0.0,1.0,2009-01-01,6826019.0
high_income,0.0,1.0,2010-01-01,6773564.0
high_income,0.0,1.0,2011-01-01,6703672.0
high_income,0.0,1.0,2012-01-01,6670392.0
high_income_typo,0.0,1.0,2013-01-01,6627748.0
high_income,0.0,1.0,2014-01-01,6601389.0
high_income,0.0,1.0,2015-01-01,6612729.0
high_income,0.0,1.0,2016-01-01,6604755.0
high_income,0.0,1.0,2017-01-01,6512293.0
high_income_typo,0.0,1.0,2018-01-01,6360084.0
high_income,0.0,1.0,2019-01-01,6236119.0
high_income,0.0,1.0,2020-01-01,6073742.0
high_income,0.0,1.0,2021-01-01,5985257.0
high_income,0.0,1.0,2022-01-01,5956472.0
high_income,0.0,1.0,2023-01-01,5851268.0
high_income,0.0,1.0,2024-01-01,5795663.0
high_income,0.0,2.0,1954-01-01,7409628.0
high_income,0.0,2.0,1955-01-01,7482347.0
high_income,0.0,2.0,1956-01-01,7564891.0
high_income,0.0,2.0,1959-01-01,7787656.0
high_income,0.0,2.0,1960-01-01,7798290.0
high_income,0.0,2.0,1962-01-01,7854217.0
high_income,0.0,2.0,1963-01-01,7855562.0
high_income,0.0,2.0,1965-01-01,7826953.0
high_income,0.0,2.0,1966-01-01,7609988.0
high_income,0.0,2.0,1968-01-01,7502282.0
high_income,0.0,2.0,1969-01-01,7442219.0
high_income,0.0,2.0,1970-01-01,7454461.0
high_income,0.0,2.0,1971-01-01,7476451.0
high_income,0.0,2.0,1972-01-01,7388413.0
high_income,0.0,2.0,1974-01-01,7121690.0
high_income,0.0,2.0,1975-01-01,6980809.0
high_income,0.0,2.0,1976-01-01,6885153.0
high_income,0.0,2.0,1977-01-01,6885229.0
high_income,0.0,2.0,1978-01-01,6873455.0
high_income,0.0,2.0,1980-01-01,6954609.0
high_income,0.0,2.0,1981-01-01,6944597.0
high_income,0.0,2.0,1982-01-01,6909028.0
high_income,0.0,2.0,1983-01-01,6844708.0
high_income,0.0,2.0,1984-01-01,6760730.0
high_income,0.0,2.0,1985-01-01,6710580.0
high_income,0.0,2.0,1986-01-01,6681303.0
high_income,0.0,2.0,1987-01-01,6668800.0
high_income,0.0,2.0,1988-01-01,6677906.0
high_income,0.0,2.0,1989-01-01,6718403.0
high_income,0.0,3.0,1990-01-01,6760890.0
high_income,0.0,2.0,1991-01-01,6753836.0
high_income,0.0,2.0,1992-01-01,6703610.0
high_income,0.0,2.0,1994-01-01,6503010.0
high_income,0.0,2.0,1995-01-01,6405896.0
high_income,0.0,2.0,1996-01-01,6350785.0
high_income,0.0,2.0,1997-01-01,6339061.0
high_income,0.0,2.0,1999-01-01,6258309.0
high_income,0.0,3.0,2000-01-01,6267760.0
high_income,0.0,2.0,2001-01-01,6266634.0
high_income,0.0,2.0,2003-01-01,6179164.0
high_income,0.0,2.0,2004-01-01,6200273.0
high_income,0.0,2.0,2005-01-01,6220011.0
high_income,0.0,2.0,2006-01-01,6286149.0
high_income,0.0,2.0,2008-01-01,6468747.0
high_income,0.0,2.0,2009-01-01,6478604.0
high_income,0.0,2.0,2010-01-01,6426290.0
high_income,0.0,2.0,2011-01-01,6363821.0
high_income,0.0,3.0,2013-01-01,6293229.0
high_income,0.0,2.0,2014-01-01,6270340.0
high_income,0.0,2.0,2015-01-01,6277873.0
high_income,0.0,2.0,2016-01-01,6272345.0
high_income,0.0,2.0,2017-01-01,6192210.0
high_income,0.0,2.0,2018-01-01,6050318.0
high_income,0.0,2.0,2020-01-01,5783387.0
high_income,0.0,2.0,2021-01-01,5697100.0
high_income,0.0,2.0,2022-01-01,5666573.0
high_income,0.0,2.0,2023-01-01,5564024.0
high_income,0.0,2.0,2024-01-01,5510073.0
high_income,1.0,1.0,1950-01-01,7626230.0
high_income,1.0,1.0,1951-01-01,7556711.0
high_income,1.0,1.0,1952-01-01,7513759.0
high_income,1.0,1.0,1953-01-01,7518285.0
high_income,1.0,1.0,1954-01-01,7539332.0
high_income,1.0,1.0,1955-01-01,7572622.0
high_income,1.0,1.0,1956-01-01,7650552.0
high_income,1.0,1.0,1957-01-01,7736273.0
high_income,1.0,1.0,1958-01-01,7815826.0
high_income,1.0,1.0,1959-01-01,7906936.0
high_income,1.0,1.0,1960-01-01,7999632.0
high_income_typo,1.0,1.0,1962-01-01,8079265.0
high_income,1.0,1.0,1963-01-01,8110340.0
high_income,1.0,1.0,1964-01-01,8120514.0
high_income,1.0,1.0,1965-01-01,8162849.0
high_income,1.0,1.0,1966-01-01,8097734.0
high_income,1.0,1.0,1967-01-01,7872571.0
high_income,1.0,1.0,1968-01-01,7772303.0
high_income,1.0,1.0,1969-01-01,7768100.0
high_income,1.0,1.0,1970-01-01,7714213.0
high_income,1.0,1.0,1972-01-01,7813829.0
high_income,1.0,1.0,1973-01-01,7722990.0
high_income,1.0,1.0,1974-01-01,7553832.0
high_income,1.0,1.0,1975-01-01,7448468.0
high_income,1.0,1.0,1976-01-01,7307770.0
high_income,1.0,3.0,1977-01-01,7198788.0
high_income,1.0,1.0,1978-01-01,7184004.0
high_income,1.0,1.0,1980-01-01,7215511.0
high_income_typo,1.0,1.0,1981-01-01,7287186.0
high_income,1.0,1.0,1982-01-01,7279277.0
high_income,1.0,1.0,1983-01-01,7237517.0
high_income,1.0,1.0,1984-01-01,7176296.0
high_income,1.0,1.0,1985-01-01,7088197.0
high_income,1.0,1.0,1986-01-01,7039310.0
high_income,1.0,1.0,1987-01-01,7015356.0
high_income,1.0,1.0,1988-01-01,6993862.0
high_income,1.0,1.0,1989-01-01,7005493.0
high_income,1.0,1.0,1990-01-01,7043284.0
high_income,1.0,1.0,1991-01-01,7090619.0
high_income,1.0,1.0,1994-01-01,6976401.0
high_income,1.0,3.0,1995-01-01,6866414.0
high_income,1.0,1.0,1997-01-01,6704447.0
high_income,1.0,1.0,1998-01-01,6677681.0
high_income,1.0,1.0,1999-01-01,6647257.0
high_income,1.0,1.0,2000-01-01,6591692.0
high_income,1.0,1.0,2001-01-01,6606270.0
high_income,1.0,1.0,2002-01-01,6617019.0
high_income,1.0,1.0,2003-01-01,6540083.0
high_income,1.0,1.0,2004-01-01,6526842.0
high_income,1.0,1.0,2005-01-01,6552591.0
high_income,1.0,1.0,2006-01-01,6565385.0
high_income,1.0,1.0,2007-01-01,6637392.0
high_income,1.0,1.0,2008-01-01,6756639.0
high_income,1.0,1.0,2009-01-01,6831326.0
high_income,1.0,1.0,2010-01-01,6844131.0
high_income,1.0,1.0,2011-01-01,6791155.0
high_income,1.0,1.0,2012-01-01,6728916.0
high_income,1.0,1.0,2013-01-01,6709032.0
high_income,1.0,1.0,2014-01-01,6670167.0
high_income,1.0,1.0,2017-01-01,6657616.0
high_income,1.0,1.0,2018-01-01,6557841.0
high_income,1.0,1.0,2019-01-01,6401234.0
high_income,1.0,1.0,2020-01-01,6267968.0
high_income,1.0,1.0,2021-01-01,6094253.0
high_income,1.0,1.0,2022-01-01,6017016.0
high_income_typo,1.0,1.0,2023-01-01,5991930.0
high_income,1.0,1.0,2024-01-01,5885574.0
high_income,1.0,2.0,1950-01-01,7338204.0
high_income,1.0,2.0,1951-01-01,7251493.0
high_income_typo,1.0,2.0,1953-01-01,7213206.0
high_income,1.0,2.0,1954-01-01,7236605.0
high_income,1.0,2.0,1955-01-01,7271845.0
high_income,1.0,2.0,1957-01-01,7462478.0
high_income,1.0,2.0,1958-01-01,7533131.0
high_income,1.0,2.0,1959-01-01,7607771.0
high_income,1.0,2.0,1960-01-01,7673277.0
high_income,1.0,2.0,1962-01-01,7728676.0
high_income,1.0,2.0,1963-01-01,7750509.0
high_income,1.0,2.0,1964-01-01,7759303.0
high_income,1.0,2.0,1965-01-01,7794655.0
high_income,1.0,2.0,1967-01-01,7515063.0
high_income,1.0,2.0,1968-01-01,7427394.0
high_income,1.0,2.0,1969-01-01,7420369.0
high_income,1.0,2.0,1970-01-01,7359125.0
high_income,1.0,2.0,1971-01-01,7388196.0
high_income,1.0,2.0,1972-01-01,7432697.0
high_income,1.0,2.0,1976-01-01,6924698.0
high_income,1.0,2.0,1977-01-01,6834087.0
high_income,1.0,2.0,1978-01-01,6823439.0
high_income,1.0,2.0,1979-01-01,6811397.0
high_income,1.0,2.0,1980-01-01,6847032.0
high_income,1.0,2.0,1981-01-01,6911630.0
high_income,1.0,2.0,1982-01-01,6908156.0
high_income,1.0,2.0,1983-01-01,6871327.0
high_income,1.0,2.0,1984-01-01,6805963.0
high_income,1.0,2.0,1985-01-01,6721664.0
high_income,1.0,2.0,1987-01-01,6653676.0
high_income,1.0,2.0,1988-01-01,6632131.0
high_income,1.0,2.0,1989-01-01,6645054.0
high_income,1.0,2.0,1990-01-01,6678958.0
high_income,1.0,2.0,1991-01-01,6716991.0
high_income,1.0,2.0,1992-01-01,6734853.0
high_income,1.0,2.0,1993-01-01,6694647.0
high_income,1.0,2.0,1994-01-01,6597875.0
high_income,1.0,2.0,1995-01-01,6490488.0
high_income,1.0,2.0,1996-01-01,6395924.0
high_income,1.0,3.0,1998-01-01,6325718.0
high_income,1.0,2.0,1999-01-01,6299450.0
high_income,1.0,2.0,2000-01-01,6248230.0
high_income_typo,1.0,2.0,2001-01-01,626072900.0
high_income,1.0,2.0,2002-01-01,6275446.0
high_income,1.0,2.0,2005-01-01,6213851.0
high_income,1.0,2.0,2006-01-01,6227025.0
high_income,1.0,2.0,2007-01-01,6297166.0
high_income,1.0,2.0,2009-01-01,6486355.0
high_income,1.0,2.0,2012-01-01,6388324.0
high_income,1.0,2.0,2014-01-01,6331903.0
high_income,1.0,2.0,2015-01-01,6311051.0
high_income,1.0,2.0,2016-01-01,6326062.0
high_income,1.0,2.0,2018-01-01,6235133.0
high_income,1.0,2.0,2019-01-01,6089919.0
high_income,1.0,2.0,2020-01-01,5968541.0
high_income,1.0,2.0,2021-01-01,5804229.0
high_income,1.0,2.0,2022-01-01,5728391.0
high_income,1.0,2.0,2023-01-01,5701994.0
high_income,1.0,2.0,2024-01-01,5599462.0
high_income,10.0,1.0,1950-01-01,5970076.0
high_income,10.0,1.0,1951-01-01,6036814.0
high_income,10.0,1.0,1952-01-01,6038008.0
high_income,10.0,1.0,1954-01-01,6127778.0
high_income,10.0,1.0,1955-01-01,5973970.0
high_income,10.0,1.0,1956-01-01,6481399.0
high_income,10.0,1.0,1957-01-01,7254198.0
high_income,10.0,1.0,1958-01-01,7450828.0
high_income,10.0,1.0,1959-01-01,7390764.0
high_income,10.0,1.0,1961-01-01,7335254.0
high_income,10.0,1.0,1962-01-01,7358338.0
high_income,10.0,1.0,1963-01-01,7410353.0
high_income,10.0,1.0,1964-01-01,7478418.0
high_income,10.0,1.0,1966-01-01,7676453.0
high_income,10.0,3.0,1967-01-01,7734508.0
high_income_typo,10.0,1.0,1968-01-01,7858030.0
high_income,10.0,1.0,1969-01-01,7992788.0
high_income,10.0,1.0,1970-01-01,8075563.0
high_income,10.0,1.0,1971-01-01,8115792.0
high_income,10.0,1.0,1973-01-01,8115487.0
high_income,10.0,1.0,1974-01-01,815427200.0
high_income,10.0,1.0,1975-01-01,8083932.0
high_income,10.0,1.0,1977-01-01,7739363.0
high_income,10.0,1.0,1978-01-01,7755657.0
high_income,10.0,1.0,1979-01-01,7764297.0
high_income,10.0,1.0,1980-01-01,7838585.0
high_income,10.0,1.0,1982-01-01,7743007.0
high_income,10.0,1.0,1983-01-01,7557503.0
high_income,10.0,1.0,1985-01-01,7334818.0
high_income,10.0,1.0,1986-01-01,7221960.0
high_income,10.0,1.0,1988-01-01,7168392.0
high_income,10.0,1.0,1990-01-01,7322016.0
high_income,10.0,3.0,1991-01-01,7343130.0
high_income,10.0,1.0,1992-01-01,7315956.0
high_income,10.0,1.0,1993-01-01,7260859.0
high_income,10.0,1.0,1994-01-01,7187066.0
high_income,10.0,1.0,1995-01-01,7164122.0
high_income,10.0,1.0,1998-01-01,7132614.0
high_income,10.0,1.0,1999-01-01,7196209.0
high_income,10.0,1.0,2000-01-01,7294671.0
high_income,10.0,1.0,2001-01-01,7335460.0
high_income,10.0,1.0,2003-01-01,7155730.0
high_income,10.0,1.0,2004-01-01,7041429.0
high_income,10.0,1.0,2006-01-01,6907754.0
high_income,10.0,1.0,2008-01-01,686708600.0
high_income,10.0,1.0,2009-01-01,6826173.0
high_income,10.0,1.0,2011-01-01,6847511.0
high_income,10.0,1.0,2013-01-01,6740087.0
high_income,10.0,1.0,2014-01-01,6776653.0
high_income,10.0,1.0,2015-01-01,6817304.0
high_income,10.0,1.0,2017-01-01,7058790.0
high_income,10.0,1.0,2018-01-01,7143693.0
high_income_typo,10.0,1.0,2019-01-01,7142662.0
high_income,10.0,1.0,2022-01-01,7019734.0
high_income,10.0,3.0,2023-01-01,6976971.0
high_income,10.0,2.0,1950-01-01,5817634.0
high_income_typo,10.0,2.0,1951-01-01,5873254.0
high_income,10.0,2.0,1952-01-01,5851729.0
high_income,10.0,2.0,1954-01-01,5968468.0
high_income,10.0,2.0,1956-01-01,6261682.0
high_income,10.0,2.0,1957-01-01,7000660.0
high_income,10.0,2.0,1958-01-01,7211805.0
high_income,10.0,2.0,1960-01-01,7092838.0
high_income,10.0,2.0,1961-01-01,7078355.0
high_income,10.0,2.0,1963-01-01,7157702.0
high_income,10.0,2.0,1964-01-01,7211681.0
high_income,10.0,2.0,1965-01-01,7333302.0
high_income,10.0,2.0,1966-01-01,7422685.0
high_income,10.0,2.0,1968-01-01,7554047.0
high_income,10.0,2.0,1969-01-01,7654619.0
high_income,10.0,2.0,1971-01-01,7760362.0
high_income,10.0,2.0,1973-01-01,7751530.0
high_income,10.0,2.0,1974-01-01,7784614.0
high_income,10.0,2.0,1975-01-01,7716038.0
high_income,10.0,2.0,1976-01-01,7489554.0
high_income,10.0,2.0,1978-01-01,7390926.0
high_income,10.0,2.0,1979-01-01,7384737.0
high_income,10.0,2.0,1980-01-01,7446284.0
high_income,10.0,2.0,1982-01-01,7347895.0
high_income,10.0,2.0,1983-01-01,7168298.0
high_income,10.0,2.0,1984-01-01,7061454.0
high_income,10.0,2.0,1985-01-01,6957129.0
high_income,10.0,2.0,1986-01-01,6851334.0
high_income,10.0,2.0,1987-01-01,6809035.0
high_income,10.0,2.0,1988-01-01,6804980.0
high_income,10.0,2.0,1989-01-01,6858738.0
high_income,10.0,2.0,1990-01-01,6949479.0
high_income,10.0,2.0,1991-01-01,696937700.0
high_income,10.0,2.0,1992-01-01,6942864.0
high_income_typo,10.0,2.0,1993-01-01,6883502.0
high_income,10.0,2.0,1995-01-01,6794826.0
high_income,10.0,2.0,1996-01-01,6764288.0
high_income_typo,10.0,2.0,1998-01-01,6748345.0
high_income,10.0,2.0,1999-01-01,6802184.0
high_income,10.0,2.0,2000-01-01,6878138.0
high_income,10.0,2.0,2001-01-01,6907065.0
high_income,10.0,2.0,2002-01-01,6844067.0
high_income,10.0,2.0,2003-01-01,6733973.0
high_income,10.0,2.0,2004-01-01,662563300.0
high_income_typo,10.0,2.0,2005-01-01,6551402.0
high_income_typo,10.0,2.0,2006-01-01,6506479.0
high_income_typo,10.0,2.0,2007-01-01,6490814.0
high_income,10.0,2.0,2008-01-01,6482426.0
high_income,10.0,2.0,2010-01-01,6468216.0
high_income,10.0,2.0,2011-01-01,6473578.0
high_income,10.0,2.0,2012-01-01,6395419.0
high_income,10.0,2.0,2013-01-01,6380103.0
high_income,10.0,2.0,2014-01-01,6416909.0
high_income,10.0,2.0,2015-01-01,6452765.0
high_income,10.0,2.0,2016-01-01,6544808.0
high_income,10.0,2.0,2017-01-01,6679744.0
high_income_typo,10.0,2.0,2018-01-01,6762361.0
high_income,10.0,2.0,2019-01-01,6761154.0
high_income,10.0,2.0,2020-01-01,6711732.0
high_income,10.0,2.0,2021-01-01,6662756.0
high_income,100.0,1.0,1950-01-01,2517.0
high_income,100.0,1.0,1951-01-01,2248.0
high_income,100.0,1.0,1953-01-01,2153.0
high_income,100.0,1.0,1956-01-01,2221.0
high_income,100.0,1.0,1958-01-01,2098.0
high_income,100.0,1.0,1959-01-01,1981.0
high_income,100.0,1.0,1960-01-01,1997.0
high_income,100.0,1.0,1961-01-01,2115.0
high_income,100.0,1.0,1962-01-01,2276.0
high_income,100.0,1.0,1963-01-01,2425.0
high_income,100.0,1.0,1964-01-01,2690.0
high_income,100.0,1.0,1965-01-01,3000.0
high_income,100.0,1.0,1966-01-01,3220.0
high_income,100.0,1.0,1967-01-01,3425.0
high_income,100.0,1.0,1968-01-01,3659.0
high_income,100.0,1.0,1969-01-01,3951.0
high_income,100.0,1.0,1970-01-01,4351.0
high_income,100.0,1.0,1971-01-01,473600.0
high_income,100.0,1.0,1973-01-01,5297.0
high_income,100.0,1.0,1974-01-01,5596.0
high_income,100.0,1.0,1975-01-01,5966.0
high_income,100.0,1.0,1976-01-01,6338.0
high_income,100.0,1.0,1977-01-01,6701.0
high_income,100.0,3.0,1979-01-01,7392.0
high_income,100.0,1.0,1981-01-01,8034.0
high_income,100.0,1.0,1982-01-01,8515.0
high_income,100.0,1.0,1983-01-01,8988.0
high_income,100.0,1.0,1984-01-01,9414.0
high_income_typo,100.0,1.0,1985-01-01,9774.0
high_income,100.0,1.0,1986-01-01,10114.0
high_income,100.0,1.0,1987-01-01,10574.0
high_income,100.0,1.0,1988-01-01,11028.0
high_income,100.0,1.0,1989-01-01,11454.0
high_income,100.0,1.0,1990-01-01,11859.0
high_income,100.0,1.0,1992-01-01,12313.0
high_income,100.0,1.0,1994-01-01,12074.0
high_income,100.0,1.0,1995-01-01,12200.0
high_income_typo,100.0,1.0,1996-01-01,12527.0
high_income,100.0,1.0,1997-01-01,13180.0
high_income,100.0,1.0,1999-01-01,15111.0
high_income,100.0,1.0,2000-01-01,16265.0
high_income,100.0,1.0,2001-01-01,17520.0
high_income,100.0,3.0,2003-01-01,19735.0
high_income,100.0,1.0,2005-01-01,21984.0
high_income,100.0,1.0,2006-01-01,23259.0
high_income,100.0,1.0,2008-01-01,26483.0
high_income,100.0,1.0,2009-01-01,28294.0
high_income,100.0,1.0,2010-01-01,30305.0
high_income,100.0,1.0,2012-01-01,34096.0
high_income,100.0,1.0,2013-01-01,36300.0
high_income,100.0,1.0,2014-01-01,38440.0
high_income,100.0,1.0,2016-01-01,40281.0
high_income,100.0,1.0,2017-01-01,41509.0
high_income,100.0,1.0,2018-01-01,43668.0
high_income,100.0,1.0,2019-01-01,47614.0
high_income,100.0,1.0,2020-01-01,53333.0
high_income,100.0,1.0,2021-01-01,59982.0
high_income,100.0,1.0,2022-01-01,64066.0
high_income,100.0,1.0,2023-01-01,66519.0
high_income,100.0,1.0,2024-01-01,70413.0
high_income,100.0,2.0,1950-01-01,6150.0
high_income,100.0,2.0,1951-01-01,5679.0
high_income,100.0,2.0,1952-01-01,5552.0
high_income,100.0,2.0,1954-01-01,5578.0
high_income_typo,100.0,2.0,1955-01-01,5636.0
high_income,100.0,2.0,1958-01-01,5737.0
high_income_typo,100.0,2.0,1959-01-01,5542.0
high_income,100.0,2.0,1960-01-01,5612.0
high_income_typo,100.0,2.0,1962-01-01,6486.0
high_income,100.0,2.0,1963-01-01,6974.0
high_income,100.0,2.0,1964-01-01,7598.0
high_income,100.0,2.0,1965-01-01,8321.0
high_income_typo,100.0,2.0,1966-01-01,8973.0
high_income,100.0,2.0,1968-01-01,10243.0
high_income,100.0,2.0,1969-01-01,10931.0
high_income,100.0,2.0,1970-01-01,11836.0
high_income,100.0,2.0,1971-01-01,12853.0
high_income,100.0,2.0,1973-01-01,15255.0
high_income,100.0,2.0,1974-01-01,16518.0
high_income,100.0,2.0,1975-01-01,18151.0
high_income,100.0,3.0,1978-01-01,22704.0
high_income,100.0,2.0,1979-01-01,24306.0
high_income,100.0,2.0,1980-01-01,26037.0
high_income,100.0,2.0,1981-01-01,28001.0
high_income,100.0,2.0,1982-01-01,30682.0
high_income,100.0,2.0,1984-01-01,36805.0
high_income,100.0,2.0,1985-01-01,40149.0
high_income,100.0,2.0,1986-01-01,43196.0
high_income,100.0,2.0,1987-01-01,46158.0
high_income,100.0,2.0,1988-01-01,48920.0
high_income,100.0,2.0,1990-01-01,54045.0
high_income,100.0,2.0,1991-01-01,57105.0
high_income,100.0,2.0,1993-01-01,63481.0
high_income,100.0,2.0,1994-01-01,66627.0
high_income,100.0,2.0,1995-01-01,70410.0
high_income,100.0,2.0,1996-01-01,74522.0
high_income,100.0,2.0,1997-01-01,79332.0
high_income,100.0,2.0,1998-01-01,84601.0
high_income,100.0,2.0,1999-01-01,89876.0
high_income,100.0,2.0,2001-01-01,103091.0
high_income,100.0,2.0,2002-01-01,110062.0
high_income_typo,100.0,2.0,2003-01-01,116030.0
high_income,100.0,2.0,2004-01-01,122476.0
high_income,100.0,2.0,2005-01-01,129858.0
high_income,100.0,2.0,2006-01-01,138164.0
high_income,100.0,2.0,2008-01-01,157662.0
high_income,100.0,2.0,2009-01-01,167948.0
high_income,100.0,2.0,2010-01-01,178683.0
high_income,100.0,2.0,2012-01-01,196835.0
high_income,100.0,2.0,2013-01-01,20531500.0
high_income,100.0,2.0,2014-01-01,213562.0
high_income,100.0,2.0,2016-01-01,220017.0
high_income,100.0,3.0,2018-01-01,230222.0
high_income,100.0,2.0,2019-01-01,245215.0
high_income,100.0,2.0,2021-01-01,290645.0
high_income,100.0,3.0,2022-01-01,305688.0
high_income,100.0,2.0,2023-01-01,314643.0
high_income_typo,100.0,2.0,2024-01-01,327034.0
high_income,11.0,1.0,1951-01-01,5949900.0
high_income,11.0,1.0,1954-01-01,6126472.0
high_income_typo,11.0,1.0,1955-01-01,6124639.0
high_income,11.0,1.0,1957-01-01,6492664.0
high_income,11.0,1.0,1959-01-01,7451722.0
high_income,11.0,1.0,1960-01-01,7396762.0
high_income,11.0,1.0,1961-01-01,7346918.0
high_income_typo,11.0,1.0,1962-01-01,7342227.0
high_income,11.0,1.0,1963-01-01,7363404.0
high_income,11.0,1.0,1964-01-01,7415452.0
high_income,11.0,3.0,1966-01-01,7606166.0
high_income,11.0,1.0,1968-01-01,7743817.0
high_income,11.0,1.0,1969-01-01,7871921.0
high_income,11.0,1.0,1970-01-01,8007990.0
high_income,11.0,1.0,1971-01-01,8094910.0
high_income,11.0,1.0,1972-01-01,8133878.0
high_income,11.0,1.0,1974-01-01,8132893.0
high_income,11.0,1.0,1975-01-01,8170632.0
high_income,11.0,1.0,1976-01-01,8095998.0
high_income,11.0,1.0,1977-01-01,7863848.0
high_income,11.0,1.0,1979-01-01,7764251.0
high_income,11.0,1.0,1981-01-01,7861346.0
high_income,11.0,1.0,1982-01-01,7887623.0
high_income,11.0,1.0,1985-01-01,7464151.0
high_income,11.0,1.0,1986-01-01,7353145.0
high_income,11.0,1.0,1987-01-01,7239318.0
high_income_typo,11.0,1.0,1988-01-01,7204446.0
high_income,11.0,1.0,1989-01-01,7197199.0
high_income,11.0,1.0,1991-01-01,7348980.0
high_income,11.0,1.0,1992-01-01,7376594.0
high_income,11.0,1.0,1993-01-01,7345840.0
high_income,11.0,1.0,1994-01-01,7287157.0
high_income,11.0,1.0,1997-01-01,7171917.0
high_income,11.0,1.0,1998-01-01,7134515.0
high_income,11.0,1.0,1999-01-01,7164331.0
high_income,11.0,1.0,2000-01-01,7242000.0
high_income,11.0,1.0,2001-01-01,7343816.0
high_income,11.0,1.0,2002-01-01,7382772.0
high_income,11.0,1.0,2003-01-01,7311720.0
high_income,11.0,1.0,2004-01-01,7196689.0
high_income,11.0,1.0,2005-01-01,7081198.0
high_income,11.0,1.0,2006-01-01,6999775.0
high_income,11.0,1.0,2007-01-01,6949661.0
high_income,11.0,1.0,2008-01-01,692343600.0
high_income,11.0,1.0,2009-01-01,6905428.0
high_income,11.0,1.0,2010-01-01,6860503.0
high_income,11.0,1.0,2011-01-01,6879413.0
high_income,11.0,1.0,2012-01-01,6880056.0
high_income,11.0,1.0,2013-01-01,6787790.0
high_income,11.0,1.0,2014-01-01,6771309.0
high_income,11.0,1.0,2015-01-01,6813460.0
high_income,11.0,1.0,2016-01-01,6855821.0
high_income,11.0,1.0,2017-01-01,6953209.0
high_income,11.0,1.0,2018-01-01,7091655.0
high_income,11.0,1.0,2019-01-01,7177270.0
high_income,11.0,1.0,2020-01-01,7163402.0
high_income,11.0,1.0,2021-01-01,7093606.0
high_income,11.0,1.0,2023-01-01,7047991.0
high_income,11.0,2.0,1950-01-01,5656437.0
high_income,11.0,2.0,1951-01-01,5811292.0
high_income,11.0,2.0,1952-01-01,586592900.0
high_income,11.0,2.0,1953-01-01,5847348.0
high_income,11.0,2.0,1954-01-01,5959111.0
high_income,11.0,2.0,1957-01-01,6275913.0
high_income,11.0,2.0,1958-01-01,7017484.0
high_income,11.0,2.0,1959-01-01,7214437.0
high_income,11.0,2.0,1960-01-01,7165310.0
high_income,11.0,2.0,1961-01-01,7099568.0
high_income,11.0,2.0,1962-01-01,7082714.0
high_income,11.0,2.0,1963-01-01,7111122.0
high_income,11.0,2.0,1965-01-01,721486600.0
high_income,11.0,2.0,1967-01-01,7427522.0
high_income,11.0,2.0,1968-01-01,7464616.0
high_income,11.0,2.0,1969-01-01,7563430.0
high_income,11.0,2.0,1971-01-01,7730753.0
high_income,11.0,2.0,1972-01-01,7772808.0
high_income,11.0,2.0,1973-01-01,7757580.0
high_income,11.0,2.0,1974-01-01,7765336.0
high_income,11.0,2.0,1975-01-01,7797165.0
high_income,11.0,2.0,1976-01-01,7725953.0
high_income,11.0,2.0,1977-01-01,7497516.0
high_income,11.0,2.0,1978-01-01,7385922.0
